응급실 이름,응급실 주소,위도,경도,전화번호
삼성척척마취통증의학과의원,"서울특별시 관악구 관악로 220, 2층 (봉천동)",37.4842211221627,126.955381283408,02-889-6585
민도준류우마내과의원,"서울특별시 서초구 서초중앙로 125, 904,905호 (서초동, 로이어즈타워)",37.4930094671548,127.013418755214,02-2696-8747
두리이비인후과의원,"서울특별시 금천구 시흥대로 403, 7층 (독산동)",37.4698086627095,126.897489343069,02-862-1119
한길정형외과의원,"서울특별시 구로구 신도림로19길 7, 성광빌딩 409,410,411호 (신도림동)",37.5112029731186,126.884470304555,02-2633-7303
전영수내과의원,"서울특별시 금천구 남부순환로 1390, (독산동)",37.479839203517,126.905213073868,02-859-3500
김승국소아과의원,"서울특별시 금천구 금하로 707, (시흥동)",37.4512558633473,126.908729259558,02-806-4339
연세이비인후과의원,"서울특별시 노원구 동일로 1005, 2층 (공릉동, 대정빌딩)",37.6199276979518,127.074514434411,02-976-7033
삼성서울가정의원,"서울특별시 동대문구 이문로54길 46, 2층 (이문동)",37.6054382486418,127.064446861992,02-962-7575
김수진내과의원,"서울특별시 동작구 보라매로5가길 16, 502호 (신대방동)",37.4912751024086,126.924094714271,02-6747-7575
강피부과의원,서울특별시 성북구 동소문로20가길 56  (동선동1가),37.5937423079466,127.019168478371,02-3443-1010
송파인내과의원,"서울특별시 송파구 동남로 189, 가락쌍용아파트 2층 224호 (가락동)",37.4947106219458,127.12991947316269,02-409-0875
김인주연세가정의학과의원,서울특별시 서대문구 홍은중앙로 89 (홍은동),37.5990276988425,126.947351976886,02-379-0900
루비의원,"서울특별시 중구 명동길 65, 보림빌딩 5층 (명동1가)",37.5641952853184,126.98591834303,02-774-8575
리뉴미피부과의원,"서울특별시 중구 을지로 251, 을지회관 2층 203호 (을지로6가)",37.5665548575457,127.006251379421,02-2275-5085
강서연세내과의원,"서울특별시 강서구 양천로 72, 403호, 404호 (방화동, 해성빌딩)",37.5732116324409,126.811777075121,02-2662-7582
양재서울이비인후과의원,"서울특별시 서초구 남부순환로 2614, 308호, 309일부호 (양재동, 한솔로이젠트빌딩)",37.48440774488567,127.0368793563926,02-3463-5631
우리들의피부과의원,"서울 동대문구 고산자로 399 , 동양프라자 201호  (용두동)",37.5752762915537,127.037769621436,02-957-7702
참길이비인후과의원,서울특별시 마포구 마포대로 44,37.539973013511,126.947098319374,02-703-6050
고운소아청소년과의원,"서울특별시 서초구 잠원로 24, 반포자이플라자 303호 (반포동)",37.5071156980651,127.009873208557,02-537-0391
유앤미의원,"서울특별시 강남구 학동로 411 (청담동, 원일빌딩)",37.5180972856452,127.044713083924,02-518-5045
튼튼나무정형외과의원,"서울특별시 강동구 양재대로 1619, 2층 (천호동)",37.5499891084547,127.143515495266,02-3784-5211
연세안과의원,"서울특별시 동작구 서달로 150, 213호, 211호 (흑석동, 이랜드해가든)",37.5066265781961,126.962183786625,02-815-5008
평화의원,서울특별시 성동구 독서당로 302 (금호동4가),37.5476110768479,127.02273086562,02-2282-3004
금천연세마취통증의학과의원,"서울특별시 금천구 금하로 701, 2,3층 (시흥동)",37.451559906687,126.907969418473,02-891-8275
킨더웰소아청소년과의원,"서울특별시 중구 다산로 168, 나동 3층 (신당동, 성원빌딩)",37.558442272308,127.013023379599,02-2232-7757
라임비뇨기과의원,"서울특별시 중랑구 면목로 495, 4층 (상봉동)",37.5960451496247,127.085325030592,02-492-8875
박정수연세의원,"서울특별시 서초구 방배로 32, 205호 (방배동)",37.4778399509735,127.000373876917,02-581-3735
햇살정형외과의원,"서울특별시 영등포구 여의대방로 95, 601호 (신길동)",37.4976469496475,126.91714794861,02-843-9933
엔트리의원,"서울특별시 중랑구 동일로 786, 2층 (중화동)",37.600717823805006,127.07998501080421,02-433-7510
강태욱피부과의원,"서울특별시 성동구 행당로 84, 302호 (행당동, 한진종합상가)",37.556567759443,127.028745897371,02-2291-9500
김태화엔도내과의원,서울특별시 성동구 사근동길 6 (행당동),37.5601443455492,127.042016095489,02-2299-6908
림스내과의원,"서울특별시 영등포구 여의대방로 83, 2~3층 (신길동)",37.4971217388291,126.915853024241,02-836-8882
신길연세365의원,"서울특별시 영등포구 도신로 120, 신영빌딩 2~3층 (신길동)",37.5082105383995,126.905419023732,02-834-8275
역삼이창훈이비인후과의원,서울특별시 강남구 논현로 503 (역삼동),37.5012739795743,127.036366846779,02-564-5647
더맑은가정의학과의원,"서울특별시 중구 을지로 158, 삼풍상가 (을지로4가)",37.5659276672957,126.995590487854,02-2285-5595
예일의원,"서울특별시 동작구 동작대로 89, 401호 (사당동, 골든시네마타워)",37.4846154681,126.9816651481,02-582-6977
365미소내과의원,"서울특별시 동작구 남부순환로 2055, 2층 (사당동)",37.4768743718646,126.977094087349,02-522-3650
삼성화곡소아청소년과의원,"서울 강서구 강서로13길 3 , 밀성타워 4층  (화곡동)",37.5322957492562,126.846047920456,02-2699-7533
가산안과의원,"서울특별시 금천구 가산디지털1로 168, 우림라이온스밸리 A동 1층 110호 (가산동)",37.479966429878,126.88263620024,02-862-0098
시흥의원,서울특별시 금천구 시흥대로 240,37.4552836761891,126.900701144093,02-892-0642
연세안과의원,서울특별시 금천구 금하로 762,37.4498863722075,126.914331902321,02-809-8871
마디엔신경외과의원,"서울특별시 금천구 시흥대로153길 99, 2층 (가산동)",37.4757851018003,126.893360961324,02-869-8275
한사랑의원,"서울특별시 송파구 올림픽로 435 (신천동, 파크리오B상가 307호)",37.5213592954462,127.104971745978,02-423-5334
김효철이상훈내과의원,"서울특별시 송파구 올림픽로 509 (풍납동, J빌딩 302호)",37.5278698593939,127.11839160464,02-478-0300
연세이안과의원,"서울특별시 송파구 동남로 207 (가락동, 유성빌딩 3층)",37.4960694243582,127.130903505914,02-408-7416
연세이너힐의원,"서울특별시 성북구 월계로40길 7, 센트럴타운 2,3층 202,205,301호 (장위동)",37.6229473543321,127.048397229405,02-3292-8275
건강그린내과의원,서울특별시 은평구 연서로 216 (대조동),37.6178000192821,126.920120155706,02-358-3355
하나재활의학과의원,"서울특별시 강서구 가로공원로76길 88, 2층 (화곡동, 월정빌딩)",37.5332832497493,126.838561356922,02-2696-7545
에코이비인후과의원,"서울특별시 동작구 상도로 356, 2층 (상도동)",37.49674585052743,126.95283802138934,02-814-8899
맑은머리신경과의원,"서울특별시 노원구 동일로 1417, 삼양빌딩 3층 (상계동)",37.6550688080345,127.059980216361,02-939-2075
서울비뇨기과의원,"서울특별시 노원구 노해로 492 (상계동, 프린스빌딩)",37.65445590936226,127.06267693457022,02-951-4336
정마취통증의학과의원,"서울특별시 강북구 도봉로 324, 2층 (번동)",37.636791553989,127.024872687413,02-908-0035
타워비뇨기과의원,"서울특별시 광진구 강변역로4길 10, 304,305,306호 (구의동, 강변역지너스타워 )",37.5353492183772,127.093405063055,02-456-6646
강북삼성내과의원,"서울특별시 은평구 은평로 200-1, 가동 201호 (응암동, 삼영빌딩)",37.6011336684453,126.929999928224,02-354-1700
연세바른내과의원,"서울특별시 영등포구 경인로 775, 에이스하이테크시티 2동 103호 (문래동3가)",37.5147464245043,126.897536835727,02-2637-7571
우리편한내과의원,"서울 강동구 상암로 104 , 중앙클레식하우스 A동 2층  (천호동, 중앙클레식하우스)",37.5471484077264,127.134117821981,02-476-4600
김수연이비인후과의원,"서울특별시 송파구 양재대로 1222, 중심상가동 3층 14호 (방이동, 올림픽선수기자촌@ )",37.5157276361757,127.131063164753,02-404-8837
김현영산부인과의원,"서울특별시 서초구 동작대로 120, 성산빌딩 504호 (방배동)",37.4872512547438,126.982708256783,02-534-3091
고은미인의원,"서울 관악구 남부순환로 1860 , 사랑의병원 2층  (봉천동)",37.4796247835746,126.956285774259,02-591-6550
닥터제이미의원,"서울특별시 관악구 신림로 340, 8층 (신림동)",37.4847625375982,126.930096548294,02-889-2525
연세수재활의학과의원,"서울특별시 양천구 목동동로 379, 303,304,305,306호 (목동, 광장상가)",37.5356098520363,126.878713495139,02-2061-8275
신앤정소아청소년과의원,"서울특별시 양천구 신정이펜2로 12, 3층 304호 (신정동, 이펜하우스타워 )",37.5126074619051,126.83282424606,02-2684-7582
연세이비인후과의원,"서울특별시 송파구 오금로 412 (가락동, 2층)",37.4973129503721,127.135653118425,02-3401-5050
시온뷰티의원,"서울 송파구 마천로 311 , 2층  (마천동)",37.4954514166429,127.150361806674,02-404-7727
아미산부인과의원,"서울특별시 송파구 백제고분로 204 (삼전동, 4층)",37.5037486871523,127.089234537921,02-3432-7373
아이엘의원,"서울특별시 강남구 학동로 208, 용문빌딩 2(일부)층 (논현동)",37.5140499644185,127.031988191374,02-415-3824
엠버여성의원,"서울특별시 송파구 송파대로 381 (석촌동, 4층)",37.5014100277705,127.110169891842,02-422-0333
연의원,"서울특별시 송파구 석촌호수로 61, 트리지움 4층 402호 (잠실동)",37.51082909623595,127.08614148883224,02-425-7041
두리이비인후과의원,"서울특별시 강서구 강서로 267, 5층 (내발산동, 송화플라자)",37.5496000614643,126.835941270275,02-2663-5119
튼튼소아청소년과의원,"서울특별시 양천구 지양로 73, 2층 (신월동)",37.5219828695679,126.833544622661,02-2601-8979
삼성서울키즈소아청소년과의원,서울특별시 은평구 백련산로 84 (응암동),37.5930097247289,126.92364241621,02-305-5535
베스트이화의원,"서울특별시 강남구 강남대로122길 47, 2층 (논현동)",37.5089689839277,127.026695849559,02-544-2979
삼성키즈소아청소년과의원,"서울 송파구 올림픽로 145 , 리센츠상가 3층 A37  (잠실동)",37.5119804600106,127.087041904838,02-2202-5275
강남미의원,"서울특별시 강남구 테헤란로 128, 6층 (역삼동, 성곡빌딩)",37.4991297862601,127.032590806228,02-564-7328
홍제바른안과의원,"서울특별시 서대문구 통일로 413, 연세24시사우나 3층 301호 (홍제동)",37.5861817569167,126.946438736626,02-379-3787
아이리움안과의원,"서울특별시 강남구 강남대로 388, 강남센타빌딩 6,7층 (역삼동)",37.4974495848055,127.028422526103,02-3420-2020
보나성형외과의원,"서울특별시 강남구 논현로 831, 5층 502호 (신사동)",37.5225808095194,127.027855578503,02-593-0133
김미진내과의원,"서울특별시 강남구 역삼로 306, 4층 404~406호 (역삼동, 개나리래미안아파트)",37.4989772734253,127.046959597261,02-568-1312
압구정본정형외과의원,"서울 강남구 압구정로36길 12 , 3층 301호  (신사동)",37.5276527575761,127.031346095845,02-548-1221
타워비뇨기과의원,"서울특별시 영등포구 여의대방로 375, 303,304호 (여의도동, 아일렉스타워)",37.5188985287759,126.930776116511,02-786-6633
하얀나라피부과의원,"서울특별시 서대문구 통일로 131, 7층 (충정로2가, 공화당빌딩)",37.5661512162168,126.965860900154,02-364-7582
아미스킨의원,"서울특별시 중구 퇴계로 100, 스테이트타워 남산 지하1층 B107호 (회현동2가)",37.5602069895052,126.982926486564,02-771-7890
브이맨비뇨기과의원,"서울 강남구 강남대로 390 , 405호  (역삼동)",37.4978399531903,127.028578846319,02-3469-1900
뉴엘의원,"서울특별시 강남구 도산대로 134, 5층 (논현동)",37.5173531693456,127.023380583993,025159998
타토아의원,"서울특별시 강남구 강남대로 624, 2층 (신사동, ICT타워)",37.5175038906888,127.019500864334,02-542-0222
키즈웰소아청소년과의원,"서울특별시 중랑구 동일로 932, 202동 210,211,302호 (묵동, 묵동자이아파트)",37.6138393830212,127.077557139207,02-972-7975
이경태정형외과의원,"서울특별시 강남구 선릉로131길 8, 노벨빌딩 2층 (논현동)",37.51790580224564,127.0402976777204,02-546-8259
양재오라클피부과의원,"서울특별시 강남구 남부순환로 2609, 하늘빌딩 5층 (도곡동)",37.48495472492852,127.03513696419252,02-553-4700
비타민의원,"서울특별시 강남구 학동로 342 (논현동, SK허브 302호)",37.5167560126387,127.040841265738,02-543-2005
에스듈의원,"서울특별시 강남구 선릉로86길 7 (대치동, 2층)",37.503309517209,127.05028610431274,02-555-7588
연세송도외과의원,서울특별시 서대문구 통일로 433 (홍제동),37.5875917300777,126.945087101126,02-3417-7175
다나마취통증의학과의원,"서울특별시 강동구 상암로 44, 5층 (천호동)",37.5496457731598,127.1282987378,02-475-3399
아름다운신경과의원,서울특별시 강동구 양재대로 1596 (명일동),37.5480838851778,127.143789655455,02-472-7168
아비쥬의원,"서울특별시 강동구 올림픽로 659 (천호동, 쌍용플래티넘리버)",37.5403046724091,127.123564698301,1544-0377
조이소아청소년과의원,"서울특별시 강동구 풍성로38길 9, 4층 (성내동)",37.5316068000518,127.12559371975,02-482-7588
대가연마취통증의학과의원,"서울특별시 송파구 중대로 193, 2,3,6,7층 (가락동, 주식회사홈캐스트)",37.4993475285985,127.125785072289,02-568-4955
김앤방여성의원,"서울특별시 동작구 상도로37길 62, 3층 (상도동)",37.4987447071542,126.952101467965,02-815-5331
뉴연세의원,서울특별시 금천구 시흥대로 239 (시흥동),37.455212941484,126.899947154118,02-802-0303
센트럴서울안과의원,"서울특별시 용산구 이촌로 224 (이촌동, 리버뷰맨션)",37.5201457860245,126.97187711918,02-792-2226
연한풀피부과의원,"서울 송파구 석촌호수로 61 , 트리지움상가 4층  (잠실동)",37.5107001999,127.0862137284,02-412-9229
우비뇨기과의원,"서울특별시 송파구 오금로 508 (거여동, 3층)",37.4928621788522,127.145041801116,02-404-7220
잠실비엘에스의원,"서울특별시 송파구 석촌호수로 61, 트리지움 306호,307호 (잠실동)",37.5107020036631,127.086211355223,02-419-1175
연세라미슈의원,"서울특별시 강남구 남부순환로 2609, 하늘빌딩 2층 (도곡동)",37.4849629812617,127.035096207425,02-571-5657
아이엠퀸여성의원,"서울특별시 서초구 강남대로 527, 브랜드칸 타워 9층 (반포동)",37.5090878311164,127.021849979814,02-571-0367
선릉김정신과의원,"서울특별시 강남구 테헤란로 410 (대치동, 금강타워 502호)",37.5045559137175,127.050729430264,02-563-6661
연세고운가정의학과의원,"서울특별시 서대문구 독립문로14길 3, 서대문센트레빌 단지내상가 2층 202, 205호 (냉천동)",37.5668276642327,126.963975289329,02-365-5875
한빛내과의원,"서울특별시 영등포구 여의대방로 89, 2층 (신길동, 익녕빌딩)",37.4973037099433,126.916569895364,02-845-0075
선우엔조신경과의원,"서울특별시 중구 퇴계로 320, 7층 (광희동2가)",37.5639131566548,127.007461684698,02-2268-1400
참사랑의원,"서울특별시 노원구 누원로 18  (상계동, 수락리버시티4단지)",37.6862145785044,127.05287273244,02-933-7575
이규호모아름의원,"서울특별시 강남구 강남대로 616 (신사동, 신사미타워 1001호)",37.516873059851456,127.0197315114941,02-3443-5826
권장덕케이성형외과의원,"서울특별시 강남구 논현로 857, 4층 (신사동, 계룡빌딩)",37.5253452973989,127.028099944398,02-3444-1311
조한표내과의원,"서울특별시 강북구 한천로 1088, 2층 (수유동, 현진빌딩)",37.6431698629423,127.022801081885,02-900-6909
리즈온위드연세슬림라인의원,"서울특별시 강남구 선릉로153길 12, 3층 (신사동)",37.5249617604329,127.038565318856,02-541-7767
우박산부인과의원,"서울특별시 강남구 남부순환로377길 3, 301호 (도곡동)",37.4865801710923,127.045017219232,02-362-8544
상암우리내과의원,"서울특별시 마포구 월드컵북로 347, 402호 (상암동, 상암메디칼빌딩)",37.576345413949,126.893216249483,02-375-7900
서호종의원,"서울특별시 성북구 화랑로 201, 지상1,2층 (장위동)",37.6085900010364,127.052234251146,02-909-2953
강북삼성의원,"서울특별시 성북구 화랑로40길 54, 지상3,4층 (석관동, 영원빌딩)",37.613453428334,127.064484472177,02-965-6900
리엔장성형외과의원,"서울특별시 서초구 강남대로 403, 12,14~18층 (서초동)",37.4984575559368,127.026815711545,02-591-3625
씨앤씨정형외과의원,"서울특별시 서초구 방배로 95, 6층 (방배동, 서경빌딩)",37.4826824600832,126.996387507623,02-523-7733
성북성심신경과의원,"서울특별시 성북구 동소문로 181 (돈암동, 성북성심빌딩)",37.5983885994911,127.021443949614,02-927-3752
청담마디신경외과의원,"서울특별시 강남구 선릉로 669, 상경빌딩 7,8층 (논현동)",37.5166119773031,127.041258693516,0507-1411-7533
연세엘재활의학과의원,"서울특별시 강남구 삼성로 651, 5층 508,509,510호 (삼성동, 래미안 라클래시)",37.5183513056476,127.050036535644,02-3445-7570
소천안과의원,서울특별시 은평구 통일로 801 (대조동),37.61560831128567,126.92457941929507,02-355-5579
코코라인의원,"서울특별시 강남구 압구정로 156 (신사동, 카로시티2빌딩 503,504호)",37.5260287469955,127.026766411038,02-540-2500
위드유의원,"서울특별시 강남구 남부순환로 2609, 하늘빌딩, 6층일부 (도곡동)",37.484983995079595,127.0351793780172,02-2607-2653
아이랑소아청소년과의원,"서울특별시 관악구 난곡로 210, 2층 (신림동)",37.4737298508968,126.918544974873,02-868-8683
채움마취통증의학과의원,"서울특별시 마포구 마포대로 44, 4층 (도화동, 진도빌딩)",37.539973013511,126.947098319374,02-704-7588
김앤조내과의원,"서울특별시 관악구 난곡로 217, 2,4층 (신림동)",37.4738513821693,126.917484545337,02-862-1881
포에버의원,"서울특별시 서대문구 통일로 464, 홍제빌딩 2층 (홍제동)",37.5899629791299,126.943219061658,1600-8349
아비스가정의학과의원,"서울특별시 강남구 봉은사로 471, 204-1,204-2,205호 (삼성동)",37.5127262745682,127.051239538093,02-511-9085
이브산부인과의원,"서울특별시 마포구 서강로 144, 4층 5호 (노고산동)",37.55448460507305,126.93660817652586,02-6368-2323
연세마취통증의학과의원,"서울특별시 마포구 월드컵북로 24, 2층 (동교동)",37.557015953841,126.919786367765,02-324-8275
아비쥬의원,"서울특별시 마포구 양화로 162, 좋은사람들 빌딩 701호 (동교동)",37.5564298566954,126.923871361997,1544-0377
연세봄이비인후과의원,"서울특별시 마포구 양화로 152, 4층 (동교동, 대화빌딩)",37.5558241112217,126.922891779053,02-325-4195
서울라헬여성의원,"서울특별시 마포구 마포대로 109, 2, 3층 (공덕동, 롯데캐슬프레지던트)",37.54470016065413,126.95014417083837,02-3286-7500
강일성모내과의원,"서울특별시 강동구 아리수로93길 9 (강일동, 골드프라자 502)",37.5652410196081,127.174353860744,02-429-1212
길동미래로내과의원,서울특별시 강동구 천중로 237 (길동),37.5408324645707,127.146722637782,02-482-7511
네오의원,"서울특별시 금천구 시흥대로 403, 4층 (독산동,셈프레팜)",37.4698086627095,126.897489343069,02-861-0610
성모정소아청소년과의원,"서울특별시 금천구 금하로 705, 2층 206호 (시흥동, 플라자 카멜리아)",37.4515708431855,126.908361346757,02-896-0075
예지미의원,"서울특별시 강북구 도봉로 333, 10층 (수유동, 정우빌딩)",37.637870175299476,127.02505251141817,02-991-2300
새하나의원,"서울특별시 서대문구 연희로 103, 4층 (연희동)",37.567234248303,126.930907083597,02-337-0507
건이비인후과의원,"서울특별시 동작구 동작대로 25, 4층 (사당동, 사임당빌딩)",37.4787457051365,126.981343915956,02-522-9075
고운미의원,"서울특별시 동작구 동작대로 121, 2층 (사당동, 경원빌딩)",37.4874798935188,126.981860173505,02-3482-8875
명소아청소년과의원,"서울특별시 동작구 장승배기로 34, 2층 (상도동)",37.5011509657145,126.941562079427,02-858-8275
고이비인후과의원,"서울특별시 동작구 여의대방로 250, 대림아파트(상가동) 4층 4-3호 (대방동)",37.50876519816578,126.92423679988372,02-814-3777
다미의원,"서울특별시 동작구 사당로 219, 3층 (사당동)",37.4841600698068,126.972660477747,02-532-1332
미소앤유의원,"서울특별시 동작구 사당로 230-1, 4층 (사당동, 미래빌딩)",37.4833057767884,126.973243297085,02-523-3575
밀려오네서울재활의학과의원,서울특별시 동작구 사당로 273 (사당동),37.4842194467414,126.97782236345,02-599-3992
자이안피부과의원,"서울특별시 중랑구 동일로 932, 303호 (묵동)",37.61359073045121,127.07751033625578,02-973-6100
오에스티의원,"서울특별시 서대문구 연세로 29, 4층 (창천동)",37.5582223114286,126.936708737412,02-322-7570
미애로여성의원,"서울특별시 강북구 도봉로 332, 4층 (번동, 홍승빌딩)",37.6373516350258,127.025581323205,02-996-4500
홀인원의원,"서울특별시 금천구 벚꽃로 298, 217호 (가산동, 대륭포스트타워6차)",37.4814401689835,126.883871693415,02-2083-8575
케이씨에스서울김창수의원,"서울특별시 서대문구 신촌로 67, 4층 (창천동, 거촌빌딩)",37.5565034611622,126.934042205218,02-702-7531
연세나무소아청소년과의원,"서울특별시 마포구 월드컵북로 502, 201호 (상암동, 월드컵파크프라자)",37.5850443805494,126.879869563728,02-305-9500
내일내과의원,"서울특별시 강북구 솔샘로 254 (미아동, 삼양아케이트)",37.6193297017502,127.020743950051,02-945-5757
연세조이의원,"서울특별시 동작구 상도로 81, 302호 (대방동)",37.4999513063416,126.929559239366,02-816-8300
온마취통증의학과의원,"서울특별시 동작구 시흥대로 664, 2층 (신대방동, 충성빌딩)",37.4906941108669,126.908428005132,02-835-7588
이나영피부과의원,"서울특별시 서초구 서초대로 6, 미송타워 4층 (방배동)",37.485153575476616,126.98303991419714,02-593-8889
이수정안과의원,"서울특별시 동작구 동작대로29길 69, 3층 (사당동)",37.488456758540785,126.9781318537537,02-882-0707
이지은산부인과의원,"서울특별시 동작구 동작대로 121, 6층 (사당동)",37.4874798935188,126.981860173505,02-535-3515
퀴앤코플러스이비인후과의원,"서울특별시 동작구 서달로 150  (흑석동, 이랜드해가든)",37.5066265781961,126.962183786625,02-813-7755
오이비인후과의원,"서울특별시 강북구 도봉로 65, 2층 (미아동)",37.6149234098145,127.029648629791,02-988-2366
김의원,서울특별시 중구 서소문로 103,37.563014908776,126.972668699367,02-754-9147
이준걸통증의원,서울특별시 중구 남대문시장길 17 (남대문로4가),37.5602646272498,126.976941594183,02-318-2428
성덕외과의원성덕경희한의원,"서울특별시 동대문구 한천로 60, 2, 4층 (장안동)",37.5669897593406,127.06255490315776,02-2247-5700
성모안과의원,"서울특별시 중구 다산로11길 3, 약수JK빌딩 2층 (신당동)",37.5544283498953,127.010036189975,02-2217-8275
애플산부인과의원,"서울특별시 서초구 서초대로77길 3, 6층 (서초동, 아라타워)",37.4980609129976,127.026504807476,02-530-8500
조삼권내과의원,"서울특별시 양천구 지양로 78, 2층 (신월동, 우성상가)",37.5226595591182,126.833571060858,02-2652-1133
하늘마취통증의학과의원,"서울특별시 강남구 강남대로 240, 양재SK허브프리모 (도곡동)",37.4852596091178,127.034429700831,02-529-9333
미소지인의원,"서울특별시 용산구 한강대로 283 (갈월동, 시티파크타워)",37.5434381287458,126.97195776476,02-718-5004
라엘르의원,"서울특별시 용산구 한강대로 286-2, 2층 (남영동)",37.5439084271196,126.972626340035,02-749-0126
강동굿모닝이비인후과의원,"서울특별시 강동구 고덕로 133, 상가동 509호 (암사동, 롯데캐슬퍼스트)",37.5552528493133,127.140347239304,02-441-8500
라르떼의원,"서울특별시 강동구 올림픽로 664 (천호동, 대우한강베네시티)",37.540555377209,127.124975762766,024727400
강동하나이비인후과의원,"서울특별시 강동구 양재대로 1579, 2층 (천호동)",37.5465618086041,127.142841394568,02-441-7770
중앙성심의원,서울특별시 강동구 양재대로 1478 (길동),37.5376937056369,127.140227539906,02-478-5262
봄으로가는의원,"서울특별시 강동구 양재대로 1488, 3층 (길동)",37.5385752794508,127.14057632813,02-478-5400
서울가정의학과의원,"서울 강동구 양재대로 1466 , 광동빌딩 301호  (길동)",37.5367597031589,127.139869723538,02-474-8281
서울소아청소년과의원,"서울특별시 강동구 명일로 172 (둔촌동, 둔촌푸르지오아파트)",37.53450025749915,127.14530088073641,02-479-1175
서울수소아청소년과의원,"서울특별시 강동구 구천면로 424 (명일동, 명일메가타운)",37.55028511965336,127.14572048138771,02-426-7582
수마취통증의학과의원,서울특별시 강동구 올림픽로 774 (암사동),37.55014339797292,127.1278756943216,02-442-7582
에스유연세안과의원,"서울특별시 강동구 양재대로 1365, 심포니타워 4.6층 (성내동)",37.52805009060769,127.13585730251447,02-472-9500
위드피부과의원,"서울특별시 강동구 고덕로 133 (암사동, 강동롯데캐슬퍼스트아파트)",37.5552528493133,127.140347239304,02-428-0990
유스타의원,"서울특별시 강동구 올림픽로 787, 2층 203호 (암사동, 태성프라자)",37.5515454300024,127.127723369224,02-3426-0031
하나의원,서울특별시 강동구 양재대로 1355 (성내동),37.5273952498819,127.135616051172,02-477-7585
서울삼성내과의원,"서울특별시 구로구 구로동로 112-2, 서울삼성내과의원 2,3,4층 (구로동)",37.48866940715506,126.8848271823056,02-854-3181
연세내과의원,"서울특별시 동작구 동작대로29길 24, 3층 (사당동)",37.488216007563,126.980664260663,02-534-8585
행복한성모정형외과의원,"서울특별시 동대문구 사가정로 122, 201~2, 204호 (전농동)",37.5772114550055,127.058517800585,0222457731
굿모닝플러스의원,서울특별시 관악구 난곡로 181 성수빌딩 (신림동),37.4713097420544,126.919603680139,02-863-0122
봄의약속안과의원,"서울 강동구 양재대로 1570 , 미래빌딩 5층  (명일동)",37.5456635684848,127.143242072187,02-426-0020
서울플러스이비인후과의원,"서울특별시 서대문구 통일로 464, 4층 (홍제동)",37.5899629791299,126.943219061658,02-396-7511
광보의원,서울특별시 동작구 만양로 87-1 (노량진동),37.5113243621542,126.944293479722,02-814-7559
라마르의원,"서울특별시 동작구 동작대로 109, 5층 (사당동, 경문빌딩)",37.4863082821086,126.981662246873,02-537-8575
미즈여성의원,서울특별시 동작구 보라매로 113 (대방동),37.4994633095093,126.927896614044,02-815-6800
기분좋은연세365의원,"서울 은평구 응암로 223 , 2~3층  (응암동)",37.5919761415152,126.917404688317,02-372-0365
삼성열린내과의원,"서울특별시 동작구 상도로 81, 2층 (대방동)",37.4999513063416,126.929559239366,02-825-8119
서울치항외과의원,"서울특별시 동작구 등용로 2, 3층 (상도동, 덕신빌딩)",37.504624263051,126.937875816673,02-823-7175
연세이비인후과의원,"서울특별시 서초구 사임당로 180, 302호 (서초동, 보원빌딩)",37.4925789859992,127.029267185467,02-3472-5050
김재면내과의원,서울특별시 노원구 동일로 1533,37.6653647809563,127.057246351895,02-932-9321
365엠씨의원,"서울특별시 마포구 신촌로 92, 7,10층 (노고산동)",37.5551779164582,126.935680306816,02-3142-3657
삼성안과의원,"서울특별시 마포구 월드컵로 75, 2층 (망원동)",37.5556322935424,126.91015440036,02-333-7581
강남송도외과의원,"서울특별시 강남구 선릉로 669, 9층 (논현동, 상경빌딩)",37.5166119773031,127.041258693516,02-543-7175
강서하나이비인후과의원,"서울특별시 강서구 강서로 43, 203,202일부호 (화곡동, 도양라비앙타워)",37.5315215185769,126.846531702129,02-2699-1442
스마일내과의원,"서울특별시 강북구 삼양로 433, 2,3층 (수유동)",37.6421890477822,127.016298558465,02-900-3375
송파서울이비인후과의원,"서울특별시 송파구 오금로 91 (방이동, 태원빌딩 2층)",37.51401190077781,127.10755250196521,02-420-8264
굿모닝소아청소년과의원,"서울특별시 노원구 동일로204가길 12, 홈플러스 지하2층 (중계동)",37.6398580838556,127.068668049616,02-977-7530
연세정형외과의원,"서울특별시 노원구 한글비석로 438 (상계동, 연세정형외과)",37.6632220613736,127.068886772168,02-936-7940
이관철이비인후과의원,서울특별시 노원구 석계로 2,37.61510822862386,127.0648853460431,02-916-6281
퀸스메디산부인과의원,서울특별시 노원구 동일로 1059 (공릉동),37.6245300844681,127.072987056792,02-948-7588
한이비인후과의원,"서울특별시 종로구 지봉로 43, 5층 (창신동)",37.5740609271284,127.015435932974,02-744-0731
조은의원,서울특별시 구로구 신도림로 16,37.5051228166042,126.88219103785,02-2677-0775
연세다나이비인후과의원,"서울 종로구 종로 19 , 르메이에르종로타운 322~323호  (종로1가)",37.5708444878121,126.979923668151,02-2075-5075
군자건항외과의원,"서울특별시 광진구 천호대로 561, 5층 (중곡동)",37.5571138531893,127.080667685512,02-444-8275
서울숲삼성안과의원,"서울특별시 성동구 아차산로 41, 안동빌딩 6층 (성수동1가)",37.5469652009623,127.048975538142,02-499-0030
하나안과의원,"서울특별시 강북구 도봉로 34, 5층 (미아동, 트레지오빌딩)",37.6120685327599,127.03072164571,02-980-7878
